Date,Close/Last,Volume,Open,High,Low
08/11/2022,5.1592,N/A,5.1581,5.1596,5.1557
08/10/2022,5.095,N/A,5.0927,5.095,5.0925
08/09/2022,5.1238,N/A,5.1117,5.1515,5.0933
08/08/2022,5.1115,N/A,5.1117,5.1129,5.1115
08/05/2022,5.1649,N/A,5.2164,5.278,5.1559
08/04/2022,5.2124,N/A,5.2164,5.2145,5.2124
08/03/2022,5.2839,N/A,5.2815,5.2839,5.2825
08/02/2022,5.2793,N/A,5.2784,5.2832,5.2793
08/01/2022,5.1856,N/A,5.1838,5.1859,5.1856
07/31/2022,5.1759,N/A,5.1759,5.1759,5.1759
07/29/2022,5.1744,N/A,5.1823,5.2216,5.1462
07/28/2022,5.1841,N/A,5.1823,5.1846,5.1835
07/27/2022,5.2442,N/A,5.2432,5.2442,5.2438
07/26/2022,5.3514,N/A,5.3511,5.3514,5.3505
07/25/2022,5.3576,N/A,5.3576,5.359,5.3576
07/24/2022,5.4987,N/A,5.4968,5.504,5.4356
07/22/2022,5.4971,N/A,5.4968,5.504,5.4356
07/21/2022,5.4992,N/A,5.4968,5.5003,5.497
07/20/2022,5.4719,N/A,5.4714,5.4719,5.4717
07/19/2022,5.4142,N/A,5.4135,5.4145,5.4139
07/18/2022,5.4381,N/A,5.4375,5.4381,5.4373
07/15/2022,5.4085,N/A,5.4233,5.4483,5.376
07/14/2022,5.4239,N/A,5.4233,5.4243,5.4231
07/13/2022,5.3932,N/A,5.3917,5.3932,5.3925
07/12/2022,5.4377,N/A,5.4368,5.4377,5.4374
07/11/2022,5.3785,N/A,5.3782,5.3786,5.3774
07/08/2022,5.2545,N/A,5.3391,5.3678,5.251
07/07/2022,5.3419,N/A,5.4287,5.4303,5.3309
07/06/2022,5.4299,N/A,5.4287,5.4303,5.4296
07/05/2022,5.387,N/A,5.3861,5.387,5.387
07/01/2022,5.3327,N/A,5.2562,5.339,5.2527
06/30/2022,5.2535,N/A,5.2562,5.2567,5.2527
06/29/2022,5.1826,N/A,5.1818,5.183,5.1826
06/28/2022,5.268,N/A,5.2675,5.268,5.268
06/27/2022,5.2387,N/A,5.2366,5.2387,5.2387
06/24/2022,5.2425,N/A,5.2406,5.2757,5.203
06/23/2022,5.2393,N/A,5.2406,5.242,5.2393
06/22/2022,5.195,N/A,5.194,5.1954,5.1944
06/21/2022,5.1255,N/A,5.1257,5.127,5.1255
06/20/2022,5.1889,N/A,5.188,5.1891,5.1888
06/17/2022,5.1545,N/A,5.0535,5.1547,5.054
06/16/2022,5.054,N/A,5.054,5.054,5.054
06/15/2022,5.0537,N/A,5.0536,5.0555,5.0537
06/14/2022,5.1174,N/A,5.1168,5.1174,5.117
06/13/2022,5.1151,N/A,5.1154,5.1169,5.1151
06/10/2022,4.9854,N/A,4.9063,5.0115,4.8833
06/09/2022,4.9048,N/A,4.9063,4.9076,4.9048
06/08/2022,4.8998,N/A,4.8988,4.9003,4.8998
06/07/2022,4.8712,N/A,4.8696,4.8719,4.8712
06/06/2022,4.7958,N/A,4.7945,4.7959,4.795
06/03/2022,4.7732,N/A,4.7962,4.8313,4.7732
06/02/2022,4.797,N/A,4.7962,4.7975,4.797
06/01/2022,4.8169,N/A,4.8151,4.8173,4.8169
05/31/2022,4.7319,N/A,4.7315,4.7347,4.7319
05/27/2022,4.7318,N/A,4.7677,4.781,4.7153
05/26/2022,4.77,N/A,4.7677,4.77,4.7698
05/25/2022,4.8243,N/A,4.8275,4.8288,4.8243
05/24/2022,4.8196,N/A,4.8191,4.8218,4.819
05/23/2022,4.8152,N/A,4.813,4.8154,4.8133
05/20/2022,4.8814,N/A,4.9309,4.9317,4.8535
05/19/2022,4.9314,N/A,4.9309,4.9317,4.9304
05/18/2022,4.969,N/A,4.9682,4.97,4.9686
05/17/2022,4.9398,N/A,5.0599,5.0617,4.9269
05/16/2022,5.0611,N/A,5.0599,5.0617,5.0603
05/13/2022,5.0578,N/A,5.1339,5.1491,5.0459
05/12/2022,5.1347,N/A,5.1339,5.1347,5.1336
05/11/2022,5.138,N/A,5.1373,5.139,5.1378
05/10/2022,5.1328,N/A,5.1313,5.1328,5.1327
05/09/2022,5.1623,N/A,5.1617,5.1623,5.1618
05/08/2022,5.0784,N/A,5.0774,5.1146,5.009
05/06/2022,5.0809,N/A,5.028,5.1146,5.009
05/05/2022,5.0293,N/A,5.028,5.0293,5.0277
05/04/2022,4.9203,N/A,4.9198,4.9204,4.9203
05/03/2022,4.9629,N/A,5.0848,5.0861,4.9563
05/02/2022,5.0861,N/A,5.0848,5.0861,5.0843
