Date,DIA,GS.N,NKE.N,CSCO.OQ,JPM.N,DIS.N,INTC.OQ,DOW.N,MRK.N,CVX.N,AXP.N,VZ.N,HD.N,WBA.OQ,MCD.N,UNH.N,KO.N,JNJ.N,MSFT.OQ,HON.OQ,CRM.N,PG.N,IBM.N,MMM.N,AAPL.OQ,WMT.N,CAT.N,AMGN.OQ,V.N,TRV.N,BA.N
3/22/2023 18:00,324.75,319.14,121.21,50.06,129.25,96.78,28.695,52.13,104.8,158.53,165.07,37.74,288.75,33.03,270.26,482.69,60.53,152.41,277.36,189.68,189.52,144.84,125.95,103.35,160.11,140.66,224.11,231.51,222.28,169.76,199.9
3/22/2023 19:00,324.88,319.34,121.465,50.09,129.37,96.85,28.645,52.12,104.8,158.63,165.42,37.68,288.56,33.05,270.26,482.72,60.51,152.5,277.18,189.56,189.05,144.85,125.84,103.25,160.4,140.53,224.39,231.63,223.11,169.11,199.79
3/22/2023 20:00,320.11,313.69,119.49,49.43,127.17,94.87,28.115,51.37,104.4,156.03,162.73,37.29,282.6,32.49,267.76,475.37,60.03,151.05,272.28,187.11,186.43,143.96,124.02,101.5,157.815,139.47,219.94,229.78,219.93,166.63,196.11
3/23/2023 14:00,322.314,316.44,121.44,49.77,128.79,95.73,28.58,52.07,104.1,157.76,163.94,37.33,283.92,32.4,269.25,479,59.86,150.9,276.98,187.93,186.6,143.91,123.54,101.78,159.67,139.85,222.93,231.68,222.08,165.43,198.31
3/23/2023 15:00,324.46,319.83,123.02,50.02,128.71,96.66,28.76,52.65,104.46,158.08,165.96,37.46,283.75,32.64,270.53,479.13,60.15,151,280.09,188.66,189.65,144.3,124.61,102.66,161.24,140.66,224.77,232.85,224.58,166.27,200.79
3/23/2023 16:00,324.1599,321.22,121.95,50.165,128.41,96.8,28.895,52.68,104.01,157.5,165.2,37.615,283.55,32.51,270.97,477.39,60.26,150.87,280.31,189,189.03,144.81,124.59,102.59,160.65,141.28,224.25,233.61,224.35,165.89,199.68
3/23/2023 17:00,323.14,317.97,121.45,50.205,128.15,96.685,28.81,52.09,104,156.17,164.36,37.43,283.23,32.52,270.98,476.92,60.28,151.48,280.01,188.39,187.74,144.73,124.42,102.42,160.41,141.33,221.8,233.46,223.58,165.31,198.49
3/23/2023 18:00,321.54,316.92,120.94,50.035,127.28,96.33,28.61,51.85,103.57,155.185,163.45,37.33,283.11,32.34,269.8,471.89,60.06,151.28,278.85,187.51,186.62,144.29,123.95,101.98,159.61,140.74,220.32,232.68,222.77,164.63,197.09
3/23/2023 19:00,319.75,314.03,120.24,49.6,126.65,95.41,28.41,51.4,103.76,154.05,161.51,37.24,281.13,32.115,268.26,467.77,59.905,150.78,277.28,186.36,186.74,143.6,123.22,101.22,158.6,140.09,218.33,231.58,221.79,164.01,196.3
3/23/2023 20:00,320.82,314.81,120.98,49.71,126.77,95.78,29.03,51.63,104.19,154.45,162.77,37.34,283.7,32.3,269.56,469.6,59.915,151.05,277.63,186.89,187.44,143.72,123.32,100.99,158.89,140.58,219.37,233.09,222.5,163.82,197.99
3/24/2023 14:00,319.35,308.38,120.44,49.76,124.41,94.38,29.56,51.14,103.3,153.08,158.88,37.37,283.58,32.14,270.46,470.38,60.01,151.25,277.7,185.41,188.83,145.14,123.53,100.77,159.19,141.94,215.27,233.38,219.91,161.5,195.83
3/24/2023 15:00,319.12,308.23,119.96,49.81,124.05,93.58,29.56,51.16,102.76,153.32,158.88,37.36,282.6,32.12,269.41,469.86,60.17,151.19,278.88,185.27,187.8,145.17,123.86,100.77,159.17,141.79,214.22,234.58,219.36,163.25,194.65
3/24/2023 16:00,320.61,311.09,119.85,50.07,124.05,93.76,29.42,51.63,103.46,155.47,159.43,37.45,282.5,32.32,270.24,472.48,60.475,152.11,279.25,186.71,188.19,145.86,124.8,101.01,159.09,142.28,215.95,236.12,220.7,164.69,195.98
3/24/2023 17:00,320.98,310.85,119.67,50.25,124.01,93.54,29.33,51.79,104.04,155.78,159.47,37.54,283.05,32.41,271.21,474.81,60.82,152.04,278.19,187.22,188.32,146.06,124.58,100.96,158.74,142.25,216.95,237.25,220.84,164.96,195.56
3/24/2023 18:00,320.958,311.2,119.58,50.27,124.92,93.59,29.31,51.69,104.5,155.59,159.63,37.5,282.77,32.45,271.12,473.98,60.84,152.24,278.03,187.18,188.15,145.95,124.37,100.61,159.15,142.18,215.95,237.58,220.48,165,195.42
3/24/2023 19:00,321.73,311.9,120.72,50.365,124.81,93.92,29.195,51.75,104.9,156.31,159.88,37.59,283.72,32.565,271.42,475.78,60.88,152.61,278.92,187.6,188.46,146.42,124.69,100.8,159.67,142.05,216.17,238.07,220.76,164.79,196.53
3/24/2023 20:00,322.32,312.62,120.71,50.53,124.92,94.12,29.37,51.79,104.85,156.11,159.81,37.68,283.09,32.71,271.52,476.21,60.91,152.68,280.57,188.13,190.04,146.76,125.33,101.16,160.25,141.81,217.04,238.05,221.12,164.92,197.57
3/27/2023 14:00,324.57,318.8,119.63,50.79,127.08,95.27,29.57,51.97,107.2,156.43,163,37.76,283.79,32.85,271.74,482.045,61.32,153.62,280.175,188.8,189.97,146.59,128.2,101.35,160.37,143.78,216.42,238.05,223.22,166.3,199.96
3/27/2023 15:00,323.571,317.95,118.58,50.59,126.71,94.81,29.33,52.02,107.06,156.07,162.26,37.865,282.83,32.95,272.52,479.72,61.4,153.55,278.27,187.73,190.07,146.74,128.23,100.92,159.74,143.95,215.06,236.84,222.24,165.85,200.29
3/27/2023 16:00,323.93,319.3,117.68,50.68,128.27,94.52,29.14,52.29,107.39,157.06,162.27,37.99,281.98,33.03,274.54,479.8,61.33,153.87,275.95,188.65,189.81,146.54,128.94,101.34,158.44,144.25,215.76,237.25,221.88,166.79,199.92
3/27/2023 17:00,324.41,319.35,118.26,50.675,128.64,94.99,29.37,52.46,107.19,157.49,162.81,37.97,282.96,33.12,274.19,480.38,61.29,153.61,276.42,188.53,191.62,146.25,129.27,101.57,158.26,144.24,217.11,236.15,221.57,166.9,200.91
3/27/2023 18:00,324.46,318.78,118.13,50.605,128.71,95.31,29.42,52.47,107.04,158.05,162.9,38.015,282.19,33.05,273.92,482.42,61.38,153.63,276.42,188.3,191.08,146.34,129.73,101.32,158.29,144.46,217.81,235.73,221.86,166.77,200.8
3/27/2023 19:00,325.42,320.07,118.64,50.765,129.36,95.9,29.575,52.62,107.53,158.12,163.63,38.195,282.84,33.13,274.58,482.8,61.46,153.97,276.84,188.51,191.68,146.57,130,101.57,159.06,144.72,218.5,237.01,222.71,167.04,201.31
3/27/2023 20:00,324.34,318.74,117.85,50.55,128.61,95.63,29.205,52.02,106.96,157.69,163.13,38.05,281.45,32.96,273.89,482.11,61.37,153.35,276.38,187.95,191.28,145.99,129.36,101.49,158.3,144.16,218.21,236.8,221.94,166.37,200.57
3/28/2023 14:00,324.6,319.44,117.77,50.44,128.88,95.34,28.84,52.28,106.86,158.27,161.7,38.1,281,34.08,275.41,481.91,61.5,153.12,273.695,188.69,191.94,146.4,129.32,102.31,156.77,143.9,219.58,237.78,221.92,166.43,203.4
3/28/2023 15:00,324.23,318.54,117.23,50.44,129.1,95.21,28.9,52.66,106.28,158.959,160.96,38.09,280.99,34.1,275.36,481.12,61.42,153.08,272.12,188.49,191.55,145.95,129.33,102.14,156.44,143.82,218.96,237.4,221.5,166.04,205.14
3/28/2023 16:00,325.04,318.21,117.26,50.49,129.05,95.47,29.18,52.82,106.18,159.93,161.01,38.06,281.38,34.31,275.81,482.99,61.705,152.97,273.75,189.02,192.19,146.59,129.47,102.3,156.91,144.36,219.65,237.89,221.805,166.54,206.14
3/28/2023 17:00,324.375,317.7,117.34,50.415,128.67,95.17,29.09,52.84,106.24,159.97,160.21,38.11,281.33,33.98,275.37,480.02,61.59,152.6,273.46,188.67,192.43,146.47,129.31,102.08,156.54,144.1,219.53,238.15,220.91,166.43,204.41
3/28/2023 18:00,322.95,316.4,116.97,50.305,127.87,94.65,28.99,52.68,105.67,159.33,159.09,38,280.26,34.045,275.44,475.25,61.479,152.36,272.23,188.08,191.3,146.465,129.02,101.405,156.09,143.81,218.27,237.56,219.58,165.32,203.57
3/28/2023 19:00,323.51,317.92,117.59,50.35,128.66,94.93,29.06,52.88,105.7,159.34,158.97,38.04,280.49,34.025,275.47,474.24,61.46,152.26,273.59,188.06,192.17,146.38,129.12,101.82,156.735,143.945,219.25,237.85,219.39,165.34,204.62
3/28/2023 20:00,323.84,318.39,117.88,50.4,128.85,94.82,29.32,52.915,105.54,159.48,159.21,37.99,280.83,33.8,275.84,472.66,61.43,151.83,275.26,187.95,192.3,146.38,129.33,101.77,157.67,143.65,220.2,238.48,220.33,165.89,204.95
3/29/2023 14:00,326.31,320.25,119.77,50.7,129.17,95.83,30.44,53.26,105.46,160.42,161.6,38.23,282.56,33.81,277.86,472.09,61.83,152.56,279.95,188.49,195.06,146.85,129.88,102.1,159.85,144.83,222.57,239.25,222.48,168.59,207.25
3/29/2023 15:00,325.4,319.3,118.96,50.78,129.2,95.43,30.36,53.31,105.42,160.24,161.52,38.28,281.56,34.03,277.23,467.735,61.88,152.92,278.86,188.01,194.21,146.93,129.58,101.99,159.51,143.73,221.83,239.48,221,168.75,206.69
3/29/2023 16:00,326.16,321.15,119.84,50.98,129.52,96.13,30.48,53.49,105.01,159.54,162.88,38.375,282.9,34.155,277.24,466.61,61.835,153.08,279.69,188.17,194.95,146.98,129.59,102.19,159.88,143.68,222.45,240.39,222.6,169.03,207.7
3/29/2023 17:00,326.05,320.65,119.48,50.9,129.44,95.92,31.015,53.44,104.99,159.85,163.52,38.4,282.37,34.03,276.89,466.92,61.88,153.15,279.36,188.16,195.1,147.12,129.45,102.08,159.96,143.9,222.34,240.11,222.49,169.14,206.98
3/29/2023 18:00,325.78,319.87,119.69,50.93,128.99,96.22,31.305,53.47,104.64,159.765,162.98,38.29,282.69,33.88,276.5,465.7,61.705,152.95,279.16,188.1,195.54,146.79,129.37,102.14,160.03,143.89,222.25,239.35,222.87,168.89,207.1
3/29/2023 19:00,326.5999,320.66,120.26,51.12,129.29,96.72,31.555,53.47,104.82,160.64,163.08,38.37,283.28,33.99,277.03,466.07,61.76,152.93,279.73,188.34,196.75,146.68,129.73,102.39,160.45,144.2,222.49,240.24,223.23,169.35,208.31
3/29/2023 20:00,327.08,320.81,120.51,51.2,129.14,96.87,31.52,53.6,104.93,160.87,163.6,38.485,283.42,34.155,277.51,466.7,61.87,153.36,280.52,189.07,196.7,146.82,129.7,103.2,160.78,144.22,223.04,241.02,223.37,169.88,207.99
3/30/2023 14:00,328.34,323.67,120.81,51.43,129.33,98.33,31.985,54.19,104.79,162.27,164.17,38.73,285.21,34.64,277.4,465.56,61.98,153.02,283.41,189.45,196.8,146.6,130.31,103.44,161.96,145.53,225.8,241.36,222.87,169.97,208.98
3/30/2023 15:00,327.97,321.9,120.51,51.47,129.22,97.95,32.365,54.14,105.09,161.85,163.15,38.47,284.94,34.85,276.99,465.41,61.81,153.26,282.76,189.74,197.61,146.47,130.15,103.63,162.33,145.12,224.87,241.35,222.45,169.42,207.99
3/30/2023 16:00,327.39,321.33,119.89,51.29,128.38,97.99,32.23,53.96,105.71,161.89,162.86,38.525,284.19,34.66,277.19,463.31,61.77,153.2,283.17,189.04,197.36,146.66,129.72,103.17,162.09,145.33,224.54,240.65,222.66,169.09,207.15
3/30/2023 17:00,326.94,320.8,119.95,51.18,127.95,97.9,32.26,53.82,105.53,162.11,161.99,38.5,284.9,34.54,277.28,461.93,61.72,152.93,282.08,188.29,197.2,147,129.26,102.82,161.72,145.15,224.55,240.23,222.07,169.75,207.71
3/30/2023 18:00,327.33,320.29,119.61,51.225,128.14,97.9,32.12,53.72,105.74,162.18,162.37,38.53,284.68,34.49,277.48,465.56,61.795,153,282.06,188.68,196.99,147.24,129.31,102.81,161.56,145.24,224.88,240.62,221.97,169.96,207.8
3/30/2023 19:00,328.08,320.89,120.09,51.35,128.39,97.98,32.145,53.97,105.82,162.44,162.39,38.58,285.22,34.5,277.81,468.47,61.85,153.02,283.32,188.55,197.07,147.25,129.25,102.84,162.05,145.23,224.47,241.03,222.55,170.69,210.47
3/30/2023 20:00,328.5,321.12,120.09,51.43,128.76,98.1,32.075,54.01,105.94,162.41,162.42,38.66,285.35,34.64,277.85,469.93,61.86,153.44,284.09,189.12,196.67,147.42,129.25,102.78,162.37,145.69,224.54,241.47,222.48,170.81,211.03
3/31/2023 14:00,330.12,322.58,120.98,51.61,129,98.61,32.11,53.98,106.1,162.3,161.94,38.68,288.72,34.63,280.26,473.28,62.19,153.86,283.77,189.82,197.82,148.18,129.79,103.41,162.71,148,226.66,241.26,223.87,171.21,213.96
3/31/2023 15:00,330.3205,323.81,121.35,51.73,129.85,98.965,32.58,54.24,105.82,162.81,162.75,38.8,289.35,34.51,280.17,472.92,62.165,153.92,283.9,190.03,198.76,148.07,129.96,103.84,162.79,147.39,226.12,240.46,223.6,170.68,212.28
3/31/2023 16:00,331.01,324.89,121.625,51.84,129.77,99.29,32.59,54.59,105.83,163.54,163.14,38.935,289.66,34.485,280.02,475.34,62.22,153.94,285.32,190.47,199.27,148.14,130.1,104.38,163.225,147.39,226.64,239.9,224.01,170.7,212.63
3/31/2023 17:00,331.1696,325.3,121.43,51.82,129.76,99.4,32.815,54.7,106.16,163.04,163,38.95,291.21,34.5,279.78,473.9,62.01,154.32,286.64,190.49,199.83,148.22,130.33,104.21,163.8,147.21,226.31,239.97,224.23,170.71,212.07
3/31/2023 18:00,330.92,325.1,121.43,51.725,129.65,99.26,32.78,54.63,106.06,162.91,163.42,38.93,291.17,34.39,279.33,473.89,62.02,154.38,286.56,190.01,199.27,147.97,130.28,103.93,163.95,147.13,225.91,240.07,224.58,170.48,211.97
3/31/2023 19:00,331.21,324.935,121.93,51.875,129.56,99.49,32.675,54.67,106.07,162.91,163.22,38.875,292.17,34.35,279.65,473.12,61.9,154.5,287.2,190.23,199.64,147.99,130.45,104.11,164.23,146.99,227.16,240.59,224.53,170.43,211.5
3/31/2023 20:00,332.59,326.98,122.58,52.27,130.28,100.09,32.66,54.82,106.38,163.1,164.92,38.89,295.12,34.58,279.55,472.46,62.02,154.94,288.23,191.11,199.78,148.625,131.07,105.09,164.84,147.41,228.8,241.81,225.48,171.4,212.36
4/3/2023 14:00,335.47,327.88,122.45,52.455,130.93,99.58,33.24,55.81,107.42,170.77,164.72,39.25,296.35,35.2,280.7,491.93,62.11,155.13,287.1,192.38,198.1,148.19,132.32,105.05,165.315,148.19,233.04,243.11,225.36,171.97,216.21
4/3/2023 15:00,334.55,324.31,121.19,52.2,129.84,99.5,33.13,55.35,107.97,169.75,163.11,39.29,296.79,35.385,280.85,490.12,62.28,155.77,285.77,192.65,196.94,149.275,131.9,104.66,164.81,148.55,230.25,243.41,225.45,171.68,215.78
4/3/2023 16:00,334.91,324.93,121.74,52.16,130.039,100.04,32.72,55.18,108.51,169.49,163.47,39.42,296.95,35.475,281.92,491.22,62.41,156.62,285.22,191.81,196.83,149.42,132.14,104.48,164.52,148.61,229.62,243.78,226.48,172.33,215.65
4/3/2023 17:00,334.87,325.17,121.3,52.19,130.18,99.8,32.66,55.18,108.81,169.51,163.94,39.47,296.8,35.39,281.63,491.82,62.34,156.35,284.42,192.29,196.26,149.45,132.02,104.44,164.56,148.47,229.92,243.64,227.58,172.18,215.38
4/3/2023 18:00,335.06,325.62,121.16,52.28,130.14,99.46,32.71,55.12,108.93,169.61,163.31,39.32,296.45,35.44,281.93,493.93,62.395,156.59,284.93,192.42,195.74,149.5,132.13,104.27,164.71,148.43,229.75,244.06,227.72,172.11,215.08
4/3/2023 19:00,335.7316,325.89,121.395,52.275,130.28,99.66,32.845,55.13,109.23,170.39,163.61,39.245,296.67,35.505,282.56,495.55,62.48,156.83,286.19,193.23,196.5,149.94,132.25,104.31,165.745,148.78,229.88,244.19,228.44,172.48,214.75
4/3/2023 20:00,335.86,326.41,121.65,52.32,130.15,99.78,32.9,55.33,108.85,169.99,163.73,39.215,297.73,35.46,282.13,494.18,62.39,156.81,287.13,193.28,196.49,149.51,132.04,104.54,166.1,148.67,229.8,244.45,228.94,172.28,215.38
4/4/2023 14:00,335.766,323.52,123.07,51.94,128.95,99.76,33.49,54.82,108.71,169.93,163.35,39.32,298.93,35.65,282.17,494.99,62.52,158.5,288.69,192.535,198.18,151.23,131.71,104.12,166.29,148.44,224.78,246.83,229.88,170.78,212.2
4/4/2023 15:00,334.465,321.61,122.74,51.88,128.02,99.02,33.36,54.35,109.17,169.54,161.83,39.34,297.55,35.53,282.42,494.95,62.625,158.77,289.145,191.03,197.63,151.19,131.48,102.67,166.1,147.92,220.85,247.4,228.95,169.19,209.97
4/4/2023 16:00,333.39,321.19,122.73,51.595,127.66,99.1,33.18,54.02,108.4,168.36,161.2,39.41,295.84,35.56,282.15,493.815,62.22,157.77,289.09,190.04,197.59,150.62,131.4,102.19,166.18,147.53,217.47,247.46,228.58,167.86,210.02
4/4/2023 17:00,333.46,321.07,122.87,51.7,128.05,99.23,33.05,54.27,108.5,169.29,161.34,39.43,294.87,35.575,282.34,493.12,62.23,157.99,288.06,190.3,197.99,150.8,131.39,102.3,165.94,147.36,217.6,247.19,227.7,168.22,211.42
4/4/2023 18:00,333.6854,321.28,123.4,51.77,128.19,99.29,33.16,54.28,108.69,169.55,161.79,39.35,294.83,35.705,282.49,493.15,62.22,158.23,287.89,190.23,197.85,150.62,131.39,102.255,166.01,147.1,218.1,246.85,227.79,168.25,213.09
4/4/2023 19:00,333.3438,321.34,123.56,51.66,127.89,99.37,33.035,54.08,108.49,169.52,161.57,39.4,295.05,35.65,282.92,492.05,62.15,158.03,286.19,190.32,196.92,150.35,130.97,102.27,165.42,147.19,217.59,246.47,227.28,168.51,213.33
4/4/2023 20:00,333.97,322.65,123.71,51.82,128.4,99.58,33.1,54.26,108.83,169.08,162.56,39.65,294.96,35.86,282.3,493.41,62.21,158.49,287.25,190.93,197.2,150.28,131.61,102.26,165.65,147.24,217.44,247.56,227.68,168.64,213.94
4/5/2023 14:00,335.26,321.74,122.49,52.14,127.69,100.02,32.87,53.86,110.8,169.37,161.3,39.82,293.11,35.84,284.27,500.62,62.81,163.24,285.65,190.88,196.85,151.6,132.27,102.67,164.65,149.1,217.56,252.78,227.85,169.46,213.91
4/5/2023 15:00,334.08,320.21,121,51.9,127.25,98.75,32.475,53.86,111.41,168.22,160.64,39.84,290.63,35.855,283.96,506.6,62.9,163.47,283.56,190.49,193.84,151.88,132.45,102.21,163.29,149.08,215.55,251.66,227.12,169.46,210.21
4/5/2023 16:00,334.6899,320.92,121.42,51.805,127.68,99.48,32.68,54.04,112.18,168.96,161.14,40.015,289.7,36.005,284.185,506.74,62.87,163.63,284.18,190.26,195.36,151.83,132.38,102.04,162.97,149.38,214.5,252.83,228.32,169.86,210.32
4/5/2023 17:00,333.97,319.99,121.07,51.805,127.29,99.76,32.51,53.85,111.37,168.52,160.56,40.03,289.42,36.125,283.57,508.89,62.79,164.06,283.47,189.76,194.79,151.8,131.98,101.915,162.34,149.07,211.96,252.4,227.57,169.8,209
4/5/2023 18:00,334.59,320.59,120.83,51.945,127.36,100.02,32.77,54.12,111.32,169.14,161.22,40.09,290.22,36.055,283.47,509.62,62.875,164.59,283.89,189.74,194.84,151.72,132.21,102.01,162.94,149.79,213.105,253.04,227.97,170.25,209.22
4/5/2023 19:00,334.95,320.6,120.88,51.975,127.59,99.62,32.84,54.27,112.23,169.37,161.11,40.12,289.98,36.27,283.44,510.98,62.885,164.94,284.19,189.915,194.95,151.93,132.27,102.25,163.23,149.72,213.23,253.56,227.51,170.33,209.81
4/5/2023 20:00,334.84,321.53,120.89,51.82,127.59,99.91,32.81,54.65,111.91,169.88,161.08,40.1,288.74,36.1,282.01,509.4,62.8,165.66,284.34,189.4,195.31,151.26,132.14,102.27,163.76,149.68,213.51,253.46,228.14,170.32,210
4/6/2023 14:00,333.5499,321.71,118.18,50.85,127.33,98.65,32.62,54.63,113.16,168.7,160.32,39.32,285.01,35.92,281.83,509.92,62.57,165.98,283.55,190.24,190.16,151.87,131.3,102.19,162.68,149.68,211.34,254.72,225.51,171.38,208.93
4/6/2023 15:00,333.61,321.81,118.59,51.07,127.69,99.01,32.655,54.49,112.26,168.27,159.24,39.21,287.32,35.75,282.16,510.64,62.61,165.01,283.32,190.51,190.41,151.95,130.83,102.24,163.27,149.85,211.91,253.61,225.08,171.1,208.6
4/6/2023 16:00,334.389,321.67,119.89,51.485,127.68,99.59,32.965,54.485,112.01,168.22,159.8,39.31,288.47,35.85,282.48,509.79,62.67,165.55,286.4,191.66,192.05,152.13,130.68,102.36,164.53,150.26,211.08,254.15,225.77,170.68,208.93
4/6/2023 17:00,334.89,322.29,120.05,51.495,127.7,99.96,32.88,54.78,112.4,168.2,159.72,39.38,289.44,35.975,282.79,511.08,62.85,165.71,287.97,190.95,192.19,152.35,131.01,102.23,164.46,150.86,210.065,255.24,225.87,171.41,209.08
4/6/2023 18:00,334.82,322.13,119.98,51.49,127.61,99.94,32.94,54.66,112.23,168.09,159.49,39.355,288.48,35.88,282.01,512.06,62.64,166,290.32,191,192.89,151.73,130.56,101.96,164.81,150.32,209.4,254.69,225.77,170.73,209.97
4/6/2023 19:00,334.71,321.96,120.25,51.325,127.73,100.06,32.85,54.61,112.01,168.03,159.05,39.295,287.97,35.595,282.29,512,62.64,165.52,290.57,190.64,192.55,151.74,130.62,102.09,164.65,150.29,210.03,254.31,225.25,170.88,210.9
4/6/2023 20:00,334.9,322.41,120.22,51.265,127.51,99.98,32.82,54.66,112.32,167.65,158.83,39.48,288.61,35.77,282.91,512.77,62.84,165.15,291.57,190.44,192.58,152.21,130.51,101.57,164.65,150.8,209.17,253.35,226.01,171.29,211.36
4/10/2023 14:00,334.214,323.45,120.25,50.9,127.84,99.54,32.42,55.39,111.75,169,159.32,39.08,288.88,35.89,282.45,509.39,62.17,164.19,285.52,191.04,191.3,150.51,129.68,102.42,160.48,149.83,215.09,251.86,224.69,171.75,213.26
4/10/2023 15:00,334.4473,323.56,120.98,51.125,127.85,100.5,32.21,55.47,112.24,167.83,159.75,39.135,290.3,35.815,282,512.26,62.23,163.73,286.3,191.64,191.71,149.64,129.94,102.37,160.54,150.27,215.1,251.5,225.12,172.02,211.08
4/10/2023 16:00,334.58,323.12,120.78,51.125,127.48,100.02,32.33,55.25,112.83,167.61,159.63,39.16,291.04,35.81,282.29,514,62.44,164.1,286.99,191.47,191.59,150.32,130.19,101.96,161.11,150.27,214.86,251.12,224.79,171.82,210.8
4/10/2023 17:00,335.36,324.08,121.37,51.34,127.67,100.14,32.55,55.34,112.25,168.03,160.32,39.16,292.01,35.975,283.1,513.34,62.59,163.845,288.23,192.19,192.19,150.38,130.67,102.16,161.405,151.07,215.2,251.755,225.22,172.41,211.08
4/10/2023 18:00,335.39,323.21,121.28,51.32,127.68,100.39,32.515,55.49,112.41,168.07,160.42,39.3,291.76,35.975,283.18,513.7,62.58,164.54,288.35,191.76,191.99,150.53,130.9,102.52,161.43,151.02,215.26,251.99,225.81,172.81,209.82
4/10/2023 19:00,335.4,324.2,121.57,51.355,127.68,100.6,32.56,55.73,112.36,167.99,160.72,39.21,291.62,36.065,282.92,512.43,62.45,164.09,289.47,191.62,192.22,150.65,130.79,102.52,161.72,150.68,215.01,250.93,226.32,172.31,210.4
4/10/2023 20:00,335.95,324.96,121.91,51.345,127.93,100.81,32.535,55.81,112.63,168.29,161.14,39.35,291.29,36.12,283.78,515.27,62.69,164.34,289.39,191.71,191.47,150.97,131.07,102.76,162.03,150.51,215.62,250.9,226.48,172.65,210.8
4/11/2023 14:00,336.15,323.92,122.73,50.88,127.67,101.05,33.01,56.33,113.08,168.65,160.54,39.36,293.47,36.35,283.63,517.9,62.49,164.8,283.96,191.93,189.46,150.88,130.38,103.38,161.23,150.2,217.89,251.7,227.94,172.6,212.22
4/11/2023 15:00,336.53,325.53,122.54,50.76,127.97,101.09,32.635,56.38,112.91,169.36,160.55,39.645,292.18,36.265,284.43,519.52,62.585,164.98,282.77,192.47,188.04,151.17,130.6,103.89,160.73,150.82,220.6,252.34,226.78,172.98,212.44
4/11/2023 16:00,337.25,328.19,122.79,50.61,128.68,101.34,32.635,56.7,112.96,170.19,161.66,39.54,293.5,36.175,284.82,520.73,62.47,164.88,282.79,192.71,188.1,151.15,130.68,104.18,160.975,150.25,222.77,252.09,226.75,173.62,212.45
4/11/2023 17:00,337.43,327.5,123.26,50.65,128.25,100.87,32.59,56.63,113,170.1,161.5,39.61,294.36,36.26,285,520.83,62.575,165.05,283.65,192.7,188.81,151.28,130.77,104.14,161.37,150.34,221.81,252.63,227.12,173.59,213.18
4/11/2023 18:00,337.5701,328.14,123.34,50.755,128.35,100.82,32.51,56.48,112.94,169.97,161.74,39.56,294.32,36.285,285.06,521.5,62.65,164.69,283.6,192.52,189.21,151.31,130.86,104.39,161.78,150.38,221.52,251.98,227.61,173.87,212.66
4/11/2023 19:00,337.62,328.45,123.78,50.935,128.65,100.77,32.525,56.47,112.54,169.93,162.16,39.51,294.95,36.32,285.02,520.88,62.655,164.25,284.11,192.37,189.31,151.09,131.03,104.46,161.59,150.38,221.98,251.725,228.28,173.96,211.92
4/11/2023 20:00,336.92,327.51,123.3,50.62,128.56,100.42,32.36,56.19,112.51,169.23,161.84,39.45,293.79,36.31,284.5,521.1,62.58,164.28,282.87,192.2,188.88,150.67,130.46,104.59,160.8,150.07,220.64,251.48,228.5,173.56,212.32
4/12/2023 14:00,338.25,329.3,123.73,50.89,129.88,100.88,32.42,57.37,112.85,170.3,161.74,39.58,295.45,36.24,285.31,524.39,62.78,164.61,283.38,193.66,190.17,150.55,130.65,103.96,160.98,150.5,222.15,251.45,230.7,173.73,213.16
4/12/2023 15:00,336.94,327.89,123.59,50.43,128.57,99.96,32.08,57.3,112.6,169.77,160.1,39.28,292.99,35.69,285.27,522.69,62.64,163.85,283.28,193.44,190.43,150.79,129.37,104.26,160.67,150.28,221.08,249.935,229.32,172.67,211.44
4/12/2023 16:00,337.6591,329.7,124.21,50.515,128.63,99.86,32.2,57.33,112.89,170.23,160.37,39.32,292.93,35.78,285.16,523.28,62.78,164.21,285.08,193.78,191,151.25,129.475,104.45,161.57,150.34,221.48,250.79,228.8,173.13,212.1
4/12/2023 17:00,338.28,330.93,124.44,50.52,128.82,99.57,32.21,57.26,113.47,170.44,160.89,39.37,293.06,35.795,285.85,524.69,62.89,164.37,285.96,194.38,191.16,151.99,129.29,104.74,161.55,150.54,221.36,251.425,229.11,173.3,212.96
4/12/2023 18:00,338.4499,331.1,124.42,50.39,129.04,99.32,32.1,57.29,113.75,170.41,160.65,39.37,293.44,35.88,286.28,524.05,62.92,164.55,286.35,194.58,191.05,152.25,129.52,104.72,161.32,150.46,221.53,251,229.12,174.22,212.9
4/12/2023 19:00,337.04,330.21,123.62,50.205,128.9,98.58,32.09,57.07,113.55,170.16,159.65,39.225,291.82,35.785,285.59,522.81,62.65,164.29,284.75,193.82,189.96,151.49,128.72,104.54,160.78,149.67,220.51,250.23,228.22,173.59,211.41
4/12/2023 20:00,336.58,330.38,123.69,50.145,128.55,97.97,32.05,56.89,113.78,169.82,159.32,39.22,290.46,35.705,285.32,521.34,62.71,163.94,283.6,193.23,190.37,151.1,128.58,104.38,160.13,149.365,220.5,249.54,227.87,173.94,212.4
4/13/2023 14:00,336.53,329.39,124.62,50.26,127.54,99.32,31.99,56.33,114.2,170.66,159.87,39.08,286.65,35.67,286.75,522.61,62.6,164.14,285.79,192.74,191.67,150.34,126.33,104.51,162.88,148.76,217.24,249.17,229.07,171.83,212.74
