Date,DIA,GS.N,NKE.N,CSCO.OQ,JPM.N,DIS.N,INTC.OQ,MRK.N,CVX.N,AXP.N,VZ.N,HD.N,WBA.OQ,MCD.N,UNH.N,KO.N,JNJ.N,MSFT.OQ,HON.OQ,CRM.N,PG.N,IBM.N,MMM.N,AAPL.OQ,WMT.N,CAT.N,AMGN.OQ,V.N,TRV.N,BA.N
2019-04-03,262.0,200.86,84.47,55.63,105.35,112.52,55.48,79.31429268000001,123.89,110.56,58.87,198.61,54.84,188.35,245.84,46.18,137.17,119.97,160.29,162.62,103.69,137.19020532,213.13,48.8375,97.19,139.26,192.92,158.46,136.6,384.74
2019-04-04,263.78,202.23,85.28,55.14,105.56,114.75,55.92,78.0461031,124.8,110.12,58.99,200.45,54.15,189.87,247.39,46.48,135.57,119.36,161.07,158.52,103.43,136.37831592,215.03,48.9225,98.11,140.13,192.33,157.64,136.52,395.86
2019-04-05,264.16,202.38,85.4,55.21,105.31,115.0,55.6,77.37863490000001,126.42,110.96,59.09,202.06,54.69,190.71,248.78,46.47,136.18,119.89,161.7,158.56,103.65,136.85589792,215.41,49.25,98.83,140.36,195.41,157.65,136.4,391.93
2019-04-08,263.22,202.54,84.73,55.49,105.65,114.96,55.68,77.1879297,126.68,110.7,59.13,203.55,55.06,189.85,248.75,46.55,136.14,119.93,162.06,158.47,104.97,136.96096595999998,215.02,50.025,99.23,139.82,194.88,157.75,135.88,374.52
2019-04-09,261.51,200.62,84.28,55.18,104.87,116.86,55.32,77.0449008,125.54,109.85,58.4,200.9,54.5,190.08,248.79,46.67,135.57,119.28,160.85,156.97,104.66,135.73835604,211.96,49.875,98.69,136.35,192.98,157.49,135.19,369.04
2019-04-10,261.6,202.98,84.88,55.82,105.34,117.16,55.75,77.06397132,125.49,110.16,58.61,199.43,54.51,189.22,246.03,46.64,135.58,120.19,159.97,160.24,104.65,136.60755528,212.11,50.155,99.6,137.53,193.89,158.56,135.46,364.94
2019-04-11,261.4,202.83,85.0,55.6,106.23,116.6,55.8,76.12951584,125.99,109.85,58.56,201.48,53.44,188.88,235.42,46.71,135.21,120.33,160.9,160.73,104.75,137.33347992,213.53,49.7375,100.8,138.87,192.11,157.86,136.28,370.16
2019-04-12,264.07,207.84,86.24,56.29,111.21,130.06,56.42,75.73857018000001,119.76,110.91,58.74,203.85,53.45,191.6,223.22,46.74,135.98,120.95,162.47,160.71,105.06,137.8779234,217.42,49.7175,101.56,141.2,191.42,159.64,137.72,379.64
2019-04-15,263.81,199.91,86.83,56.56,109.94,132.04,56.28,74.88039678,120.14,110.53,58.71,204.86,54.24,191.85,230.2,47.0,136.52,121.05,162.0,160.09,105.73,137.4480996,215.83,49.8075,102.43,140.25,191.2,160.44,136.79,375.46
2019-04-16,264.53,201.84,87.8,56.95,111.1,129.9,56.71,73.95547656,121.17,111.88,58.79,204.47,54.84,191.7,220.96,46.95,138.02,120.77,162.86,158.69,106.42,138.63250295999998,216.9,49.8125,102.93,142.03,188.05,160.23,138.34,381.72
2019-04-17,264.53,207.9,88.73,56.31,114.3,131.75,58.56,70.48464192,120.27,111.76,57.78,206.55,55.14,191.61,216.84,47.28,138.52,121.77,162.89,155.34,105.85,132.87286404000002,217.64,50.7825,103.16,142.74,182.47,160.44,135.87,377.52
2019-04-18,265.56,205.91,89.2,56.4,113.46,132.45,58.49,69.78856794,119.86,113.67,58.04,205.66,54.63,194.91,221.75,47.48,137.52,123.37,169.06,155.99,106.05,134.03816412,218.88,50.965,103.18,143.36,177.47,160.16,138.93,380.07
2019-04-22,265.07,204.6,87.36,56.34,113.6,131.68,58.82,70.04601996,121.9,112.33,58.37,204.78,54.1,193.92,227.11,47.4,137.83,123.76,168.24,158.76,106.01,132.66272795999998,218.54,51.1325,102.37,142.38,176.36,160.4,136.61,375.17
2019-04-23,266.48,204.14,87.43,56.69,113.74,133.36,58.78,71.13303959999999,122.02,113.97,57.15,206.05,53.22,195.26,230.58,48.21,139.9,125.44,171.81,161.23,103.16,134.14323216,219.5,51.87,103.07,142.03,179.76,161.66,138.01,374.02
2019-04-24,265.92,200.54,88.39,56.88,113.55,135.1,58.72,71.25699798000001,118.28,114.02,57.08,206.72,53.47,197.63,230.35,47.98,139.2,125.01,171.29,159.56,103.69,133.6752018,219.08,51.79,103.53,137.73,178.3,161.49,139.18,375.46
2019-04-25,264.53,201.4,87.56,56.33,113.61,137.24,57.61,72.79217484,117.9,115.88,55.85,206.5,52.68,197.93,230.79,47.84,139.65,129.15,170.42,163.09,103.28,132.41438532,190.72,51.32,103.52,136.13,180.48,161.02,139.19,382.8
2019-04-26,265.34,203.08,88.31,55.88,114.47,139.92,52.43,73.06869737999999,117.1,117.6,56.58,203.61,52.85,197.42,237.0,48.26,140.39,129.89,172.25,165.96,105.86,133.18806816,191.67,51.075,101.53,139.03,181.47,162.93,140.24,380.79
2019-04-29,265.44,206.92,88.26,56.13,116.12,139.3,51.11,73.21172628,117.72,116.76,56.84,202.16,53.56,197.12,237.45,48.42,139.84,129.77,172.55,165.36,104.78,132.8155542,190.21,51.1525,101.56,139.02,181.17,164.15,141.46,379.05
2019-04-30,265.79,205.92,87.83,55.95,116.05,136.97,51.04,75.05203146,120.06,117.23,57.19,203.7,53.57,197.57,233.07,49.06,141.2,130.6,173.63,165.35,106.48,133.98085428000002,189.51,50.1675,102.84,139.42,179.32,164.43,143.75,377.69
2019-05-01,264.15,204.73,85.9,55.58,115.16,136.38,50.76,75.06156672,117.81,117.02,56.52,198.8,53.68,194.17,231.95,48.59,141.95,127.88,170.94,162.15,104.93,134.25785184,186.07,52.63,101.36,138.15,176.14,162.79,143.08,376.8
2019-05-02,262.88,204.99,85.27,54.94,115.41,134.14,50.55,75.82438752,116.38,117.25,56.99,201.01,53.79,194.61,232.45,48.39,141.28,126.21,171.38,161.83,105.56,133.33134276,184.75,52.2875,101.15,135.17,176.5,161.12,142.7,375.8
2019-05-03,264.97,207.52,85.7,54.94,116.12,134.33,51.75,76.28208,117.27,119.35,57.24,200.56,54.08,197.52,231.95,48.72,142.01,128.9,173.54,163.34,106.08,133.961751,185.22,52.9375,102.08,139.06,177.31,162.04,143.35,376.46
2019-05-06,264.27,206.43,83.57,54.59,115.09,135.0,51.22,75.78624648,118.4,119.34,56.91,199.63,53.92,198.9,240.5,48.47,142.09,128.15,172.61,162.5,105.68,134.08592232,183.04,52.12,102.46,136.76,177.06,162.28,143.43,371.6
2019-05-07,259.52,202.63,82.54,53.45,113.21,133.44,50.48,74.2796754,118.27,118.22,56.63,194.77,52.94,198.04,238.05,48.0,139.97,125.52,169.85,156.9,104.7,131.46877296,179.12,50.715,101.3,133.67,173.87,160.21,141.71,357.23
2019-05-08,259.66,200.95,82.77,53.47,112.61,134.99,49.24,74.54666268000001,117.5,117.49,56.38,195.17,53.5,198.03,239.15,47.85,139.79,125.51,170.36,156.86,105.07,131.812632,178.59,50.725,100.3,131.95,172.15,160.76,141.53,359.75
2019-05-09,258.44,201.63,82.98,52.92,112.52,133.59,46.62,74.68969158,121.19,117.26,56.48,194.58,53.56,197.73,237.97,47.4,138.73,125.5,170.39,156.31,104.24,129.27189576,175.28,50.18,99.54,131.2,172.87,159.81,141.83,354.13
2019-05-10,259.92,202.05,83.95,53.36,112.51,134.04,46.2,74.55619793999999,121.99,118.46,56.91,194.58,53.42,199.99,240.59,48.19,139.05,127.13,171.63,159.94,106.01,129.25279247999998,175.86,49.295,101.91,131.34,171.85,160.71,143.96,354.67
2019-05-13,253.47,194.97,82.53,51.3,109.45,131.34,44.76,73.58360142,120.44,115.9,56.75,190.34,52.12,199.03,239.55,48.05,137.2,123.35,166.82,153.15,106.11,125.52765287999999,174.07,46.43,99.89,125.3,167.6,157.33,143.41,337.37
2019-05-14,255.81,196.28,83.67,52.02,110.32,133.2,45.17,73.82198292,121.64,117.01,56.55,191.62,52.58,198.01,236.43,48.69,136.82,124.73,168.16,158.07,105.6,127.33291284,175.21,47.165,100.29,127.47,167.81,160.21,145.71,343.04
2019-05-15,256.92,196.4,84.01,52.44,109.9,134.68,45.62,73.9459413,122.14,117.66,56.81,191.76,52.74,199.07,236.08,49.18,136.91,126.02,169.38,155.06,106.7,128.3740416,174.12,47.73,99.88,127.3,169.87,162.79,146.52,345.64
2019-05-16,259.16,199.14,84.28,55.93,111.31,135.5,45.53,75.45251237999999,120.8,119.84,57.38,192.38,52.5,199.99,236.79,49.58,138.21,128.93,170.79,158.48,108.11,129.78768432,171.81,47.52,101.31,126.61,169.92,164.87,147.41,353.81
2019-05-17,257.44,197.43,84.57,56.35,110.77,135.04,44.89,75.06156672,120.52,119.07,58.09,192.58,52.27,199.22,241.38,49.2,138.61,128.07,169.95,154.57,107.45,128.29762848,169.09,47.25,100.86,122.76,169.91,164.09,147.49,355.02
2019-05-20,256.67,197.24,82.85,56.01,111.35,133.91,43.56,75.21413088,120.84,119.84,59.01,190.95,52.26,198.99,245.99,48.85,138.42,126.22,168.62,155.98,107.33,129.06175968,166.25,45.7725,101.52,122.43,168.39,163.47,148.17,352.79
2019-05-21,258.77,199.11,83.64,56.52,111.73,134.09,44.46,75.805317,121.34,120.55,59.5,191.45,52.76,199.84,249.94,48.6,138.12,126.9,169.6,155.78,106.37,130.3321278,167.3,46.65,101.12,124.95,169.69,163.86,147.47,358.75
2019-05-22,257.6,195.52,83.2,55.69,110.82,133.85,44.0,77.21653548,120.57,120.01,59.25,188.91,52.94,199.96,249.34,49.65,138.76,127.67,169.31,157.64,106.72,130.2366114,169.74,45.695,102.23,123.56,171.3,164.24,147.96,352.78
2019-05-23,254.76,191.97,82.64,54.19,108.64,132.73,44.53,77.25467651999999,117.87,118.43,58.87,192.0,51.61,198.97,246.5,49.85,139.79,126.18,166.44,153.71,106.76,126.45416196,165.87,44.915,101.86,122.26,172.11,161.51,146.94,350.55
2019-05-24,256.12,193.0,82.16,54.37,109.71,132.79,44.57,77.39770542,118.71,119.51,59.32,193.59,51.77,197.77,247.63,49.61,138.85,126.24,166.68,154.51,106.69,126.34909392,166.09,44.7425,102.67,122.9,171.28,162.64,147.94,354.9
2019-05-28,253.47,189.44,81.2,53.93,108.52,132.62,43.57,76.52999676,118.31,118.17,58.73,191.55,51.69,196.67,242.06,49.1,137.07,126.16,165.26,155.19,104.46,124.61069544000001,163.35,44.5575,102.42,121.59,168.85,163.71,146.28,354.88
2019-05-29,251.27,188.05,78.87,53.18,108.22,131.57,44.23,75.67182336,116.77,117.01,58.18,189.99,51.13,196.02,242.4,48.61,131.33,124.94,164.37,152.89,104.19,123.87521916,161.4,44.345,102.12,121.48,169.18,162.73,145.07,348.8
2019-05-30,251.87,187.37,79.26,53.57,107.06,132.2,44.73,75.97695168,115.38,116.74,56.83,191.08,50.55,199.24,243.5,49.25,132.11,125.73,165.45,155.66,105.33,123.76059948,160.58,44.575,102.19,121.84,169.04,162.76,145.73,349.87
2019-05-31,248.22,182.49,77.14,52.03,105.96,132.04,44.04,75.52879445999999,113.85,114.71,54.35,189.85,49.34,198.27,241.8,49.13,131.15,123.68,164.31,151.41,102.91,121.29627636,159.75,43.7675,101.44,119.81,166.7,161.33,145.57,341.61
2019-06-03,248.5,183.19,77.96,51.78,106.46,132.47,43.46,76.52999676,115.99,114.62,56.38,189.57,49.91,198.78,236.56,49.98,131.44,119.84,166.47,145.1,103.8,122.51888628000002,160.04,43.325,101.96,120.65,172.36,158.6,146.79,338.89
2019-06-04,253.65,189.88,81.62,53.23,109.74,134.82,44.79,77.31188808,117.3,116.85,56.22,195.25,51.5,199.63,240.76,50.0,133.73,123.16,168.15,150.81,104.68,126.74071116,164.29,44.91,102.56,122.08,174.73,162.33,147.55,344.62
2019-06-05,255.73,188.44,82.72,54.75,110.13,135.94,44.55,77.89353894,117.65,118.12,57.03,196.69,50.8,200.13,242.77,50.78,134.38,125.83,169.41,158.44,106.73,125.59451436,163.85,45.635,104.42,123.12,174.55,165.39,149.85,348.75
2019-06-06,257.72,189.81,82.45,55.1,110.37,137.21,45.1,77.65515744,120.68,119.43,57.54,197.17,50.98,203.05,241.82,51.4,136.68,127.82,170.26,159.31,107.38,126.29178408,164.72,46.305,105.11,123.39,174.45,166.92,149.0,350.64
2019-06-07,260.25,189.81,83.41,55.93,109.16,138.04,46.03,78.62775395999999,121.48,121.11,57.24,197.3,51.97,205.48,246.77,51.49,138.55,131.4,172.26,161.27,108.77,127.33291284,166.61,47.5375,106.06,124.46,175.51,170.05,149.53,353.7
2019-06-10,260.99,194.12,82.58,56.42,110.34,137.07,46.8,78.64682448,122.29,122.66,56.15,198.05,52.29,201.3,248.14,51.38,139.02,132.6,171.28,152.79,108.72,128.69879736000001,168.29,48.145,107.52,125.74,175.58,170.82,149.32,353.8
2019-06-11,260.88,194.73,83.26,57.11,110.68,135.08,46.85,79.12358748,121.17,123.23,56.83,198.01,52.88,203.26,245.87,51.33,139.78,132.1,171.65,150.15,109.38,129.85454579999998,168.91,48.7025,107.94,127.28,174.62,170.31,149.19,349.33
2019-06-12,260.45,190.22,82.63,55.86,109.27,135.72,46.32,79.81966145999999,120.19,122.03,57.36,198.94,52.12,204.93,244.5,51.64,141.68,131.49,172.9,151.28,109.68,128.82296868,169.01,48.5475,108.82,127.1,175.6,171.59,149.73,347.03
2019-06-13,261.56,191.45,83.61,56.17,109.54,141.74,46.7,79.0473054,120.91,121.86,57.62,202.35,52.89,204.49,244.96,51.13,140.71,132.32,173.19,151.34,110.91,129.67306464,168.85,48.5375,108.65,127.17,176.71,169.35,149.41,348.86
2019-06-14,261.51,191.66,83.44,54.75,109.82,141.65,46.19,78.93288228,120.81,122.0,58.28,205.77,52.57,205.29,245.37,51.31,140.09,132.45,172.81,150.01,111.2,129.0904146,166.69,48.185,109.07,127.23,176.08,169.66,150.11,347.16
2019-06-17,261.68,190.83,82.11,55.4,109.22,140.97,46.13,79.42871579999999,121.39,121.45,57.63,206.98,52.81,203.81,245.97,50.87,139.44,132.85,172.36,150.29,110.99,128.8993818,166.78,48.4725,109.16,127.32,178.39,169.56,149.92,354.9
2019-06-18,265.33,194.98,84.3,56.05,110.71,139.24,47.37,80.56341173999999,122.93,123.43,57.33,207.48,52.8,204.51,245.7,50.64,140.23,135.16,175.75,150.59,109.6,130.26526632,171.86,49.6125,109.65,130.33,181.61,169.28,150.33,373.96
2019-06-19,265.56,195.64,83.55,56.13,109.91,140.92,47.07,81.39297936,122.89,124.68,57.63,207.94,52.9,204.55,250.19,51.12,140.45,135.69,175.41,154.14,110.42,130.93388112000002,170.75,49.4675,109.62,130.61,182.77,170.69,151.6,368.56
2019-06-20,268.08,195.7,85.24,57.41,110.19,142.02,47.19,80.6682996,124.28,124.92,57.34,211.25,52.88,205.12,247.76,51.66,142.21,136.95,176.29,157.2,111.74,132.6245214,173.94,49.865,110.32,133.63,184.08,173.74,152.19,374.88
2019-06-21,267.1,195.94,85.75,57.03,109.44,140.23,47.46,80.63969381999999,124.93,124.73,57.77,209.39,52.45,204.26,252.28,51.55,142.09,136.97,174.31,156.84,111.2,132.9588288,173.35,49.695,111.13,133.89,187.11,173.44,151.48,371.84
2019-06-24,267.17,197.49,84.5,57.18,108.66,139.22,47.63,81.53600826,124.91,124.14,58.27,205.5,51.95,203.92,249.64,51.92,143.06,137.78,174.61,152.56,112.33,133.1021034,173.38,49.645,111.24,134.37,184.83,173.85,152.02,373.99
2019-06-25,265.26,196.06,82.62,56.08,107.76,139.94,46.85,81.27855624,123.64,123.16,58.0,204.74,52.95,205.71,247.66,51.76,144.24,133.43,173.94,149.34,111.72,132.15649104000002,172.03,48.8925,110.72,133.71,184.44,171.28,153.13,369.32
2019-06-26,265.22,197.01,82.55,56.6,108.48,140.4,48.19,79.65756204,123.93,123.59,56.99,206.42,52.38,204.55,243.47,51.12,141.85,133.93,173.59,149.04,109.73,132.30931728000002,171.88,49.95,110.16,135.15,183.17,171.06,148.7,374.94
2019-06-27,265.15,199.32,83.66,55.73,108.84,139.3,47.46,79.93408458,123.11,123.94,57.25,207.02,54.52,206.27,246.34,51.08,140.69,134.15,173.84,150.69,109.78,132.30931728000002,171.5,49.935,110.1,135.5,184.02,171.23,149.2,364.02
2019-06-28,265.85,204.6,83.95,54.73,111.8,139.64,47.87,79.95315509999999,124.44,123.44,57.13,207.97,54.67,207.66,244.01,50.92,139.28,133.96,174.59,151.73,109.65,131.7171156,173.34,49.48,110.49,136.29,184.28,173.55,149.52,364.01
2019-07-01,266.97,206.86,85.41,54.74,113.68,141.65,48.05,80.8113285,124.84,124.92,56.66,210.28,54.65,206.3,242.64,51.6,139.36,135.68,176.81,154.06,110.49,133.60834032,174.51,50.3875,110.62,136.6,186.35,173.94,151.42,356.46
2019-07-02,267.66,205.98,84.96,55.81,113.8,142.53,48.12,81.53600826,122.93,125.1,58.13,210.14,54.96,209.58,243.97,51.98,140.03,136.58,176.62,154.12,111.48,133.93309608,174.02,50.6825,111.6,135.85,186.64,175.28,152.83,354.16
2019-07-03,269.56,206.04,86.2,56.48,112.82,142.98,48.52,82.8614094,123.35,125.86,58.13,212.1,55.19,212.81,245.21,52.1,142.14,137.46,178.4,155.59,114.08,135.19391256,174.98,51.1025,112.32,135.59,188.58,176.87,154.3,354.47
2019-07-05,269.27,207.9,86.82,56.6,113.49,142.45,48.08,81.6218256,123.54,125.4,58.31,211.46,55.19,211.24,246.99,52.11,140.57,137.06,176.59,154.58,113.15,135.04108632,172.0,51.0575,111.98,135.49,185.94,176.66,154.09,355.86
2019-07-08,268.06,205.75,88.48,56.19,112.87,141.02,47.82,80.13432504000001,123.6,124.85,57.89,212.91,55.43,212.16,247.84,52.0,140.97,136.96,175.67,152.81,114.05,134.26740347999998,169.19,50.005,112.72,134.84,182.24,176.19,153.8,351.12
2019-07-09,267.86,207.77,88.04,56.34,113.35,141.61,47.75,80.91621635999999,123.35,125.9,56.41,212.0,55.5,212.09,246.0,51.59,141.41,136.46,175.52,153.95,112.91,133.08300012,165.7,50.31,112.88,134.29,181.59,177.73,153.45,353.09
2019-07-10,268.69,205.97,87.44,57.13,113.02,143.54,48.21,80.87807532,125.44,126.89,57.0,210.75,55.57,213.0,247.48,51.82,141.21,137.85,174.46,156.27,113.75,134.17188708,165.7,50.8075,112.98,132.64,182.27,179.31,153.33,352.3
2019-07-11,270.92,211.35,88.29,57.3,114.1,143.56,48.6,77.235606,125.43,127.28,56.92,214.04,55.62,212.69,261.16,52.04,140.11,138.4,174.54,158.9,114.38,134.90736336,169.04,50.4375,113.92,133.96,178.0,180.74,152.43,359.0
2019-07-12,273.39,213.94,89.12,57.95,115.3,144.88,49.92,76.02462798,125.98,127.96,57.19,218.23,55.74,212.99,265.9,52.12,134.3,138.9,177.14,158.08,114.99,136.34010936,173.34,50.825,114.6,138.36,174.93,180.33,153.39,365.33
2019-07-15,273.6,211.58,89.48,58.05,113.9,145.06,50.12,77.19746495999999,125.72,128.57,57.58,218.7,55.89,214.21,265.96,52.13,134.71,138.9,175.01,159.65,115.48,136.89410447999998,172.84,51.3025,114.98,139.64,176.12,180.57,154.83,361.61
2019-07-16,273.42,215.52,88.6,57.62,115.12,144.3,49.17,77.79818634,124.76,128.06,57.41,217.26,55.81,213.72,264.66,52.14,132.5,137.08,174.78,157.13,115.89,137.09468892,176.49,51.125,114.76,139.09,177.47,179.31,154.59,362.75
2019-07-17,272.28,213.3,87.5,57.21,113.99,142.57,49.39,78.11284992,124.14,127.08,57.22,215.61,54.52,213.71,266.65,52.18,131.86,136.27,168.62,158.24,115.94,136.65531348,174.67,50.8375,114.6,135.73,177.06,179.15,152.38,369.52
2019-07-18,272.27,214.52,87.44,57.74,114.67,141.63,49.94,78.84706494,124.68,128.4,57.21,214.44,54.82,215.91,260.6,52.03,132.07,136.42,173.88,157.98,115.44,142.92118932,173.06,51.415,114.72,134.89,179.54,180.53,152.71,361.11
2019-07-19,271.45,213.52,86.55,57.36,113.54,139.85,50.27,77.60748114,125.04,124.82,56.59,213.04,54.44,213.87,256.65,51.39,130.31,136.62,172.99,156.75,115.01,142.96894752,172.61,50.6475,113.9,136.23,178.39,179.24,150.23,377.36
2019-07-22,271.65,214.0,85.97,57.73,114.27,140.84,51.35,77.43584646,125.31,126.0,55.5,211.27,53.94,215.0,255.32,51.22,128.64,138.43,173.58,157.7,115.3,143.02625736000002,174.64,51.805,112.82,135.24,175.89,180.57,149.71,373.42
2019-07-23,273.35,219.43,86.7,57.71,116.36,141.26,51.75,78.21773778,125.82,128.2,55.48,213.08,54.65,214.31,255.01,54.33,128.84,139.29,174.86,156.25,113.85,143.63756232,177.52,52.21,112.09,138.1,176.01,180.9,147.5,373.07
2019-07-24,272.61,222.03,86.7,57.23,116.83,141.29,52.92,77.9507505,126.54,127.95,55.97,214.71,55.2,212.78,251.13,53.78,129.78,140.72,173.96,159.75,112.6,143.30325492,179.42,52.1675,112.0,131.91,175.77,183.33,148.85,361.43
2019-07-25,271.39,219.98,87.28,56.62,115.71,143.21,52.16,77.9507505,125.63,127.15,56.36,215.55,54.76,214.44,248.7,53.07,131.12,140.19,173.77,159.35,112.77,143.64711395999998,178.13,51.755,112.22,134.71,174.11,181.59,148.49,348.09
2019-07-26,271.86,222.14,87.54,56.53,116.22,144.65,51.59,77.64562218,123.72,126.78,57.08,216.91,55.05,215.58,252.94,54.17,130.73,141.34,173.61,159.97,114.73,144.57362304,173.98,51.935,113.02,132.92,175.34,183.69,149.93,345.0
2019-07-29,272.13,220.32,87.62,56.93,115.85,146.39,52.51,78.65635974,124.23,127.19,57.37,218.04,55.12,214.98,253.82,53.99,133.02,141.03,174.53,156.21,116.0,144.11514431999998,176.76,52.42,112.27,134.46,176.08,183.21,148.74,340.21
2019-07-30,271.91,221.4,87.2,56.47,115.59,144.93,51.7,79.40011002,124.34,126.47,56.63,217.36,55.4,212.34,254.93,53.72,132.08,140.35,173.91,156.96,120.41,143.05491228000002,177.63,52.195,112.06,132.95,176.45,181.53,147.62,347.46
2019-07-31,268.52,220.13,86.03,55.4,116.0,143.01,50.55,79.13312273999999,123.11,124.37,55.27,213.69,54.49,210.72,249.01,52.63,130.22,136.27,172.46,154.5,118.04,141.59351136,174.72,53.26,110.38,131.67,186.58,178.0,146.62,341.18
2019-08-01,265.76,211.6,83.12,55.39,112.94,141.85,49.5,79.80059093999999,120.74,124.09,55.26,212.83,54.07,211.25,249.25,52.03,130.29,138.06,169.55,150.81,116.73,143.58025247999998,173.36,52.1075,109.38,126.79,186.0,179.17,145.78,334.29
2019-08-02,264.81,209.37,81.14,53.25,112.93,141.71,48.68,80.54434121999999,120.73,124.31,55.59,212.15,53.68,214.48,250.05,52.33,131.07,136.9,168.01,145.7,116.44,140.647899,170.55,51.005,109.4,124.54,187.22,177.42,146.92,339.56
2019-08-05,257.1,201.68,78.97,51.37,109.57,138.3,46.97,79.25708112000001,118.74,120.72,55.22,204.94,51.87,210.45,245.06,51.65,130.16,132.21,162.01,142.82,113.08,134.44888464,164.71,48.335,105.82,121.65,181.5,168.86,143.93,331.06
2019-08-06,260.29,206.01,81.3,52.6,110.43,141.87,46.96,80.4299181,119.38,122.55,55.05,208.8,51.45,214.08,248.28,52.27,130.77,134.69,164.52,142.8,114.28,134.42022971999998,163.71,49.25,107.27,122.08,184.46,172.48,145.96,332.45
2019-08-07,260.24,205.74,81.28,52.34,108.03,134.86,46.73,80.3345655,119.1,123.54,55.09,207.91,52.48,216.83,246.45,53.18,130.21,135.28,163.39,141.64,115.52,132.87286404000002,163.64,49.76,108.2,120.78,183.54,175.32,147.36,331.38
2019-08-08,264.13,207.0,83.0,53.16,109.86,137.89,47.17,80.79225798,123.23,125.29,55.82,211.57,53.02,218.01,247.62,53.69,131.68,138.89,167.01,143.82,117.44,133.8184764,164.22,50.8575,108.52,122.02,185.23,179.9,148.22,336.35
2019-08-09,263.18,206.9,81.98,52.43,109.74,138.52,45.98,81.54554352,122.42,126.17,55.78,210.02,52.79,221.15,248.63,53.42,132.04,137.71,166.67,143.37,116.78,130.02647532,163.47,50.2475,107.28,119.38,196.25,179.05,149.07,337.55
2019-08-12,259.4,201.52,81.65,51.54,107.68,135.75,45.6,81.74578398,121.55,123.95,55.69,207.01,52.0,217.16,243.2,53.2,131.93,135.79,164.96,140.72,116.03,128.10659568,162.1,50.12,105.22,116.72,205.78,176.34,146.3,332.94
2019-08-13,263.17,204.11,83.32,52.72,109.34,137.01,46.84,82.07951808,122.39,126.32,56.37,208.33,53.07,219.73,249.22,53.5,133.42,138.6,167.98,143.88,117.25,129.70171956,164.88,52.2425,107.41,119.01,206.12,178.61,148.22,332.86
2019-08-14,255.08,195.56,81.03,50.61,104.8,132.85,45.87,79.5240684,117.74,122.65,55.72,201.59,50.41,216.48,243.2,52.99,130.26,133.98,164.04,139.72,115.79,125.365275,158.81,50.6875,106.2,115.21,198.87,173.51,143.48,320.42
2019-08-15,256.36,196.18,79.51,46.25,105.2,133.41,45.7,79.58127995999999,116.95,122.38,56.3,201.79,49.29,218.27,244.25,53.87,130.54,133.68,162.27,142.13,117.39,126.00523487999999,156.84,50.435,112.69,115.25,199.31,176.27,145.59,328.0
2019-08-16,258.88,199.42,80.28,46.96,107.72,135.2,46.5,81.10692156,115.81,124.63,56.65,203.65,50.48,218.47,245.69,54.41,131.36,136.13,165.03,143.89,119.18,127.76273664,161.5,51.625,112.99,116.43,204.02,178.23,146.81,330.45
2019-08-19,261.34,202.2,81.13,48.5,108.69,135.29,47.23,82.18440593999999,117.31,124.4,57.0,207.95,51.16,218.78,244.71,54.69,132.25,138.41,165.86,143.67,120.24,128.98534655999998,162.95,52.5875,113.81,117.36,206.0,179.74,147.58,333.78
2019-08-20,259.69,199.98,80.53,47.93,107.31,135.13,46.6,81.6695019,116.13,121.42,56.27,217.09,50.67,218.47,240.16,53.88,130.6,137.26,163.47,145.54,118.9,127.036812,161.01,52.59,112.05,116.67,203.17,179.24,146.51,331.75
