Date,Close/Last,Volume,Open,High,Low
06/20/2017,71.60,5990074,71.40,71.76,70.64
06/19/2017,72.96,3218623,74.16,74.40,72.88
06/16/2017,73.92,2673148,74.08,74.16,73.60
06/15/2017,73.44,3947443,73.76,73.92,73.28
06/14/2017,73.84,7565933,76.32,76.72,73.60
06/13/2017,76.80,3230254,76.08,76.96,75.28
06/12/2017,76.16,3182758,76.88,77.20,76.08
06/09/2017,75.92,3201894,75.52,76.36,75.28
06/08/2017,75.44,5097538,75.20,76.24,74.96
06/07/2017,75.68,7331084,78.72,79.04,75.52
06/06/2017,79.76,3290993,77.92,79.92,77.84
06/05/2017,78.40,3513590,77.76,78.52,77.44
06/02/2017,78.88,3838340,78.64,79.44,77.84
06/01/2017,79.28,3731078,80.08,81.28,79.28
05/31/2017,79.68,4148784,79.88,80.36,78.88
05/30/2017,81.92,1988321,81.36,82.3776,81.04
05/26/2017,82.24,3925260,81.12,82.40,80.68
05/25/2017,80.32,10469035,84.00,84.64,80.08
05/24/2017,84.80,4145035,84.96,85.60,84.32
05/23/2017,85.12,3280696,84.64,85.20,84.32
05/22/2017,84.32,3061638,84.40,84.80,84.00
05/19/2017,83.84,3061874,83.16,83.92,83.04
05/18/2017,82.08,2660991,81.04,82.48,80.72
05/17/2017,81.52,3381110,81.52,82.32,80.76
05/16/2017,80.88,2101454,81.76,82.08,80.72
05/15/2017,81.36,4588503,82.16,82.24,81.04
05/12/2017,79.60,2428899,79.76,79.84,78.80
05/11/2017,79.52,2420700,79.92,80.32,79.20
05/10/2017,78.88,4169556,77.60,79.60,77.44
05/09/2017,76.56,2547510,77.12,77.36,75.84
05/08/2017,77.36,3810744,77.20,78.00,76.24
05/05/2017,77.28,4443159,75.76,77.76,75.76
05/04/2017,75.68,8773923,78.00,78.08,75.44
05/03/2017,79.44,4563884,79.68,80.04,78.88
05/02/2017,79.36,5372443,81.36,81.36,78.88
05/01/2017,81.20,2006659,81.52,81.712,80.96
04/28/2017,81.92,1984534,82.32,82.64,81.36
04/27/2017,81.92,4247908,81.04,82.08,80.32
04/26/2017,82.08,3349739,81.92,83.68,81.76
04/25/2017,82.88,2959741,81.84,83.04,81.44
